rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,comp,rushing_attempts,pct,rushing_touchdowns,int,rate,games_played,year,category
320,Jackson,Pavitt,Jackson Pavitt,/ca/santa-rosa/cardinal-newman-cardinals/athletes/jackson-pavitt/football/stats/?careerid=of3buj5cjc9ue,of3buj5cjc9ue,"QB, FS",Cardinal Newman,CA,2750,2750,183.3,200,292,0.685,30,2,130,15,2019,rushing
321,Keegan,Stancato,Keegan Stancato,/wa/university-place/curtis-vikings/athletes/keegan-stancato/football/stats/?careerid=kf7v6phomttue,kf7v6phomttue,QB,Mountain Ridge,AZ,2750,2750,250.0,191,343,0.557,26,14,90,11,2019,rushing
322,Parker,Navarro’s,Parker Navarro’s,/az/phoenix/desert-vista-thunder/athletes/parker-navarro%E2%80%99s/football/stats/?careerid=vah4c8cpedhsc,vah4c8cpedhsc,QB,Desert Vista,AZ,2749,2749,211.5,170,265,0.642,29,6,126,13,2019,rushing
323,Derek,Pearse,Derek Pearse,/id/post-falls/post-falls-trojans/athletes/derek-pearse/football/stats/?careerid=h1snt19fui3aa,h1snt19fui3aa,QB,Post Falls,ID,2745,2745,274.5,198,335,0.591,27,9,101,10,2019,rushing
324,Joshua,Ervin,Joshua Ervin,/tx/red-oak/red-oak-hawks/athletes/joshua-ervin/football/stats/?careerid=o2f0c08ki7li2,o2f0c08ki7li2,QB,Red Oak,TX,2745,2745,211.2,142,203,0.7,39,5,142,13,2019,rushing
325,Kamal,Gray,Kamal Gray,/pa/royersford/pope-john-paul-ii/athletes/kamal-gray/football/stats/?careerid=ji2o1skq066k4,ji2o1skq066k4,QB,Pope John Paul II,PA,2744,2744,211.1,184,312,0.59,38,8,117,13,2019,rushing
326,Samein,Burwell,Samein Burwell,/nc/henderson/vance-county-vipers/athletes/samein-burwell/football/stats/?careerid=6pcttpp234177,6pcttpp234177,"QB, S",Vance County,NC,2739,2739,228.2,185,342,0.541,33,16,93,12,2019,rushing
327,Ethan,Mcbrayer,Ethan Mcbrayer,/tx/godley/godley-wildcats/athletes/ethan-mcbrayer/football/stats/?careerid=v7gbiom6mdcff,v7gbiom6mdcff,QB,Godley,TX,2738,2738,248.9,159,276,0.576,33,5,123,11,2019,rushing
328,Ryle,Aguila,Ryle Aguila,/fl/hialeah/champagnat-catholic-lions/athletes/ryle-aguila/football/stats/?careerid=871jl61ci9kn7,871jl61ci9kn7,QB,Champagnat Catholic,FL,2737,2737,210.5,181,254,0.713,25,7,128,13,2019,rushing
329,Brandon,Nieto,Brandon Nieto,/az/mesa/mountain-view-toros/athletes/brandon-nieto/football/stats/?careerid=p5j4hl3jmo7vf,p5j4hl3jmo7vf,QB,Mountain View,AZ,2728,2728,227.3,163,261,0.625,24,6,119,12,2019,rushing
330,Braden,Plyler,Braden Plyler,/tx/pottsboro/pottsboro-cardinals/athletes/braden-plyler/football/stats/?careerid=cf84jqcv37h22,cf84jqcv37h22,"QB, FS",Pottsboro,TX,2725,2725,181.7,177,274,0.646,30,7,123,15,2019,rushing
331,Walker,Mcbryde,Walker Mcbryde,/tx/stratford/stratford-elks/athletes/walker-mcbryde/football/stats/?careerid=fq6sfdk37li33,fq6sfdk37li33,,Stratford,TX,2719,2719,181.3,192,291,0.66,33,12,117,15,2019,rushing
332,Lucas,Lenhoff,Lucas Lenhoff,/ca/los-angeles/cathedral-phantoms/athletes/lucas-lenhoff/football/stats/?careerid=fruilmrkbemo8,fruilmrkbemo8,QB,Cathedral,CA,2718,2718,247.1,179,310,0.577,18,12,90,11,2019,rushing
333,Trapper,Pannell,Trapper Pannell,/tx/kerrville/tivy-antlers/athletes/trapper-pannell/football/stats/?careerid=kr0hs9uc13kaa,kr0hs9uc13kaa,"QB, WR",Tivy,TX,2714,2714,226.2,196,320,0.612,33,6,115,12,2019,rushing
334,Anthony,Grigsby Jr,Anthony Grigsby Jr,/ca/elk-grove/cosumnes-oaks-wolfpack/athletes/anthony-grigsby-jr/football/stats/?careerid=klafl5drbrj55,klafl5drbrj55,QB,Cosumnes Oaks,CA,2713,2713,193.8,197,334,0.59,30,12,100,14,2019,rushing
335,Brody,Whitson,Brody Whitson,/nc/asheville/tc-roberson-rams/athletes/brody-whitson/football/stats/?careerid=uskipus9cbag0,uskipus9cbag0,"QB, DB",T.C. Roberson,NC,2708,2708,225.7,201,359,0.56,24,14,86,12,2019,rushing
336,Jacob,Golan,Jacob Golan,/fl/miami/dr-krop-lightning/athletes/jacob-golan/football/stats/?careerid=6r75634o4vfp9,6r75634o4vfp9,QB,Dr. Krop,FL,2706,2706,246.0,120,181,0.663,29,6,135,11,2019,rushing
337,Kaden,Buza,Kaden Buza,/va/winchester/millbrook-pioneers/athletes/kaden-buza/football/stats/?careerid=tq5j2ah69fr11,tq5j2ah69fr11,"QB, CB",Millbrook,VA,2705,2705,245.9,164,290,0.566,26,6,109,11,2019,rushing
338,Marlon,Windham jr,Marlon Windham jr,/ms/macon/noxubee-county-tigers/athletes/marlon-windham-jr/football/stats/?careerid=gev4mr54k7k88,gev4mr54k7k88,"QB, OLB",Noxubee County,MS,2704,2704,169.0,206,383,0.538,16,14,75,16,2019,rushing
339,Cole,Andrus,Cole Andrus,/tx/jourdanton/jourdanton-indians-squaws/athletes/cole-andrus/football/stats/?careerid=6qjqtgd5uocsc,6qjqtgd5uocsc,QB,Jourdanton,TX,2702,2702,225.2,178,282,0.631,38,4,128,12,2019,rushing
340,Jackson,Hardy,Jackson Hardy,/ga/norcross/greater-atlanta-christian-spartans/athletes/jackson-hardy/football/stats/?careerid=j2h673qit3hff,j2h673qit3hff,QB,Greater Atlanta Christian,GA,2701,2701,192.9,166,267,0.622,27,8,117,14,2019,rushing
341,Tristan,Szabo,Tristan Szabo,/nv/sparks/spanish-springs-cougars/athletes/tristan-szabo/football/stats/?careerid=b8k27i58g3jcc,b8k27i58g3jcc,"QB, FS",Spanish Springs,NV,2700,2700,225.0,180,322,0.559,37,12,106,12,2019,rushing
342,Zach,Gillespie,Zach Gillespie,/mi/lansing/lansing-catholic-cougars/athletes/zach-gillespie/football/stats/?careerid=194rt85mgeevf,194rt85mgeevf,"QB, WR",Lansing Catholic,MI,2698,2698,192.7,137,232,0.591,27,9,122,14,2019,rushing
343,Malachi,Brown,Malachi Brown,/tx/san-angelo/san-angelo-central-bobcats/athletes/malachi-brown/football/stats/?careerid=5p38sqlegn1ee,5p38sqlegn1ee,QB,San Angelo Central,TX,2697,2697,245.2,218,373,0.584,26,14,89,11,2019,rushing
344,Jake,Miller,Jake Miller,/ok/tulsa/berryhill-chiefs/athletes/jake-miller/football/stats/?careerid=ta38bgvk93pp9,ta38bgvk93pp9,"QB, WR",Berryhill,OK,2693,2693,244.8,143,245,0.584,33,10,119,11,2019,rushing
345,Justus,Mccomb,Justus Mccomb,/ca/el-cajon/granite-hills-eagles/athletes/justus-mccomb/football/stats/?careerid=23sh1as9umtvf,23sh1as9umtvf,QB,Granite Hills,CA,2691,2691,244.6,195,323,0.604,24,12,96,11,2019,rushing
346,Tyler,Buescher,Tyler Buescher,/oh/west-jefferson/west-jefferson-roughriders/athletes/tyler-buescher/football/stats/?careerid=dqklcd72krbcc,dqklcd72krbcc,"QB, DB",West Jefferson,OH,2690,2690,192.1,152,211,0.72,32,2,150,14,2019,rushing
347,Jalen,Milroe,Jalen Milroe,/tx/katy/tompkins-falcons/athletes/jalen-milroe/football/stats/?careerid=37k2v5ieq6gl5,37k2v5ieq6gl5,QB,Tompkins,TX,2689,2689,206.8,131,212,0.618,29,8,130,13,2019,rushing
348,Trent,Calvert,Trent Calvert,/ca/dos-palos/dos-palos-broncos/athletes/trent-calvert/football/stats/?careerid=t20pmmlhosgl5,t20pmmlhosgl5,"QB, MLB",Dos Palos,CA,2688,2688,192.0,154,262,0.588,32,9,119,14,2019,rushing
349,Bryce,Herb,Bryce Herb,/pa/tower-city/williams-valley-vikings/athletes/bryce-herb/football/stats/?careerid=tlk4aanecfvcc,tlk4aanecfvcc,"QB, DB",Williams Valley,PA,2688,2688,224.0,140,285,0.491,37,17,97,12,2019,rushing
350,Casey,Perez,Casey Perez,/nm/lovington/lovington-wildcats/athletes/casey-perez/football/stats/?careerid=d4ocd673mrhff,d4ocd673mrhff,"QB, FS",Lovington,NM,2686,2686,223.8,171,287,0.596,29,4,119,12,2019,rushing
351,Nathan,Shackelford,Nathan Shackelford,/il/effingham/effingham-hearts/athletes/nathan-shackelford/football/stats/?careerid=ft08p7ttd93p9,ft08p7ttd93p9,"QB, WR",Effingham,IL,2685,2685,206.5,158,235,0.672,34,7,133,13,2019,rushing
352,Seth,Courtney,Seth Courtney,/ar/dewitt/dewitt-dragons/athletes/seth-courtney/football/stats/?careerid=duk480jjpuicc,duk480jjpuicc,"QB, FS",DeWitt,AR,2682,2682,223.5,177,332,0.533,25,12,90,12,2019,rushing
353,Kurt,Taylor,Kurt Taylor,/oh/vincent/warren-warriors/athletes/kurt-taylor/football/stats/?careerid=iajvk93msof11,iajvk93msof11,QB,Warren,OH,2680,2680,268.0,189,296,0.639,27,11,108,10,2019,rushing
354,Damon,Yost,Damon Yost,/pa/pottsville/pottsville-crimson-tide/athletes/damon-yost/football/stats/?careerid=5r0vdlk7j2ksc,5r0vdlk7j2ksc,"QB, DB",Pottsville,PA,2678,2678,191.3,163,258,0.632,36,9,123,14,2019,rushing
355,Ronald,Holmes,Ronald Holmes,/tx/houston/northside-panthers/athletes/ronald-holmes/football/stats/?careerid=dhb04rngjg633,dhb04rngjg633,QB,Northside,TX,2678,2678,267.8,131,258,0.508,26,10,105,10,2019,rushing
356,Billy,Edwards,Billy Edwards,/va/burke/lake-braddock-bruins/athletes/billy-edwards/football/stats/?careerid=a30r1akk7kdp9,a30r1akk7kdp9,QB,Lake Braddock,VA,2677,2677,205.9,150,256,0.586,31,6,124,13,2019,rushing
357,Hayden,Lee,Hayden Lee,/sc/roebuck/dorman-cavaliers/athletes/hayden-lee/football/stats/?careerid=5nh96rcedq8ee,5nh96rcedq8ee,QB,Dorman,SC,2677,2677,178.5,141,237,0.595,27,8,123,15,2019,rushing
358,Noah,Rodriguez,Noah Rodriguez,/ca/monrovia/monrovia-wildcats/athletes/noah-rodriguez/football/stats/?careerid=ppdnk9tba90i2,ppdnk9tba90i2,QB,Alhambra,CA,2676,2676,205.8,192,361,0.532,34,10,97,13,2019,rushing
359,Luca,Stanzani,Luca Stanzani,/fl/clearwater/clearwater-academy-international-knights/athletes/luca-stanzani/football/stats/?careerid=skb4luijmgoee,skb4luijmgoee,QB,Clearwater Academy International,FL,2676,2676,267.6,161,258,0.624,27,6,122,10,2019,rushing
360,Luke,Holcomb,Luke Holcomb,/wa/puyallup/puyallup-vikings/athletes/luke-holcomb/football/stats/?careerid=kj73tn7s0kvee,kj73tn7s0kvee,QB,Puyallup,WA,2675,2675,222.9,193,295,0.654,19,7,106,12,2019,rushing
361,Eric,Rodriguez,Eric Rodriguez,/tx/sugar-land/fort-bend-kempner-cougars/athletes/eric-rodriguez/football/stats/?careerid=js3jei1ad7q00,js3jei1ad7q00,"QB, FS",Fort Bend Travis,TX,2673,2673,243.0,184,276,0.667,30,6,125,11,2019,rushing
362,Brady,Allen,Brady Allen,/in/fort-branch/gibson-southern-titans/athletes/brady-allen/football/stats/?careerid=01lsgsv0kjkn7,01lsgsv0kjkn7,QB,Gibson Southern,IN,2671,2671,242.8,168,270,0.622,31,8,121,11,2019,rushing
363,Varney,Farhnbullah ✝️,Varney Farhnbullah ✝️,/nc/concord/cox-mill-chargers/athletes/varney-farhnbullah-%E2%9C%9D%EF%B8%8F/football/stats/?careerid=1t4sg56p0fq44,1t4sg56p0fq44,"QB, FS",Cox Mill,NC,2670,2670,222.5,161,280,0.575,27,10,107,12,2019,rushing
364,Cole,Fuller,Cole Fuller,/az/lake-havasu-city/lake-havasu-knights/athletes/cole-fuller/football/stats/?careerid=vqg23tgea6cp9,vqg23tgea6cp9,QB,Lake Havasu,AZ,2669,2669,266.9,219,353,0.62,19,11,90,10,2019,rushing
365,Nicole,Callum,Nicole Callum,/fl/lake-city/columbia-tigers/athletes/nicole-callum/football/stats/?careerid=0e3hculg2t6qa,0e3hculg2t6qa,QB,Columbia,FL,2669,2669,222.4,159,287,0.554,27,8,107,12,2019,rushing
366,Jaylen,Henderson,Jaylen Henderson,/ca/west-hills/chaminade-eagles/athletes/jaylen-henderson/football/stats/?careerid=qs74pgop2g7dd,qs74pgop2g7dd,QB,Chaminade,CA,2664,2664,204.9,178,295,0.603,20,6,104,13,2019,rushing
367,Mason,Brewer,Mason Brewer,/tx/arlington/grace-prep-lions/athletes/mason-brewer/football/stats/?careerid=t3gte54u43nbb,t3gte54u43nbb,QB,Grace Prep,TX,2662,2662,242.0,189,348,0.543,26,14,87,11,2019,rushing
368,Max,Marsh,Max Marsh,/co/grand-junction/central-warriors/athletes/max-marsh/football/stats/?careerid=cbrlt6bljqm00,cbrlt6bljqm00,QB,Eaglecrest,CO,2662,2662,204.8,174,284,0.613,16,10,96,13,2019,rushing
369,Ty,Black,Ty Black,/ks/shawnee-mission/shawnee-mission-northwest-cougars/athletes/ty-black/football/stats/?careerid=n33mjentiqvee,n33mjentiqvee,QB,Shawnee Mission Northwest,KS,2655,2655,265.5,210,320,0.656,24,8,106,10,2019,rushing
370,Blake,Hembree,Blake Hembree,/ga/douglasville/alexander-cougars/athletes/blake-hembree/football/stats/?careerid=kv0ne7hmf19l5,kv0ne7hmf19l5,QB,Alexander,GA,2654,2654,241.3,167,288,0.58,28,7,111,11,2019,rushing
371,Mike,Wright,Mike Wright,/ga/college-park/woodward-academy-war-eagles/athletes/mike-wright/football/stats/?careerid=uq8as434tj744,uq8as434tj744,QB,Woodward Academy,GA,2653,2653,189.5,187,291,0.643,37,8,122,14,2019,rushing
372,Caleb,Stith,Caleb Stith,/tx/colleyville/covenant-christian-cougars/athletes/caleb-stith/football/stats/?careerid=neq8895dujio8,neq8895dujio8,"QB, WR",Covenant Christian,TX,2648,2648,220.7,142,288,0.493,35,13,102,12,2019,rushing
373,Mitch,Griffis,Mitch Griffis,/va/ashburn/broad-run-spartans/athletes/mitch-griffis/football/stats/?careerid=pler8pbscgt22,pler8pbscgt22,QB,Broad Run,VA,2647,2647,264.7,192,278,0.691,29,3,130,10,2019,rushing
374,Tyler,Townley,Tyler Townley,/tx/caddo-mills/caddo-mills-foxes/athletes/tyler-townley/football/stats/?careerid=il55s1k1j8maa,il55s1k1j8maa,"QB, FS",Caddo Mills,TX,2647,2647,240.6,163,246,0.663,24,10,118,11,2019,rushing
375,Ja'shawn,Scroggins,Ja'shawn Scroggins,/nv/las-vegas/las-vegas-wildcats/athletes/jashawn-scroggins/football/stats/?careerid=1p38glue9bgp9,1p38glue9bgp9,"QB, FS",Las Vegas,NV,2647,2647,240.6,147,241,0.61,39,5,130,11,2019,rushing
376,Luke,Mcallister,Luke Mcallister,/co/monument/palmer-ridge-bears/athletes/luke-mcallister/football/stats/?careerid=ldh267ucafbo8,ldh267ucafbo8,QB,Palmer Ridge,CO,2647,2647,220.6,136,223,0.61,28,3,136,12,2019,rushing
377,Grant,Mccook,Grant Mccook,/tx/canadian/canadian-wildcats/athletes/grant-mccook/football/stats/?careerid=3teca5kgij7ue,3teca5kgij7ue,"QB, WR",Canadian,TX,2646,2646,176.4,193,289,0.668,26,11,110,15,2019,rushing
378,Brady,Huchingson,Brady Huchingson,/ca/lafayette/acalanes-dons/athletes/brady-huchingson/football/stats/?careerid=jmlk3bhldqbg0,jmlk3bhldqbg0,"QB, CB",Acalanes,CA,2646,2646,220.5,160,253,0.632,29,5,128,12,2019,rushing
379,Luke,Boyers,Luke Boyers,/tx/boerne/boerne-champion-chargers/athletes/luke-boyers/football/stats/?careerid=scut5eq17scqa,scut5eq17scqa,QB,Boerne-Champion,TX,2643,2643,188.8,201,319,0.63,26,5,110,14,2019,rushing
380,Kai,Raine lee,Kai Raine lee,/ca/carmel/carmel-padres/athletes/kai-raine-lee/football/stats/?careerid=u0qhd7pu56hbb,u0qhd7pu56hbb,"QB, WR",Carmel,CA,2643,2643,264.3,168,261,0.644,19,1,121,10,2019,rushing
381,Trexler,Ivey,Trexler Ivey,/nc/raleigh/wakefield-wolverines/athletes/trexler-ivey/football/stats/?careerid=j7sg97iikbeee,j7sg97iikbeee,QB,Wakefield,NC,2641,2641,240.1,165,271,0.609,27,6,117,11,2019,rushing
382,Chrichion,Brown,Chrichion Brown,/ca/north-highlands/highlands-scots/athletes/chrichion-brown/football/stats/?careerid=9nm6nbnals8g0,9nm6nbnals8g0,"QB, LB",Highlands,CA,2641,2641,240.1,122,237,0.515,35,14,106,11,2019,rushing
383,Riley,Walker,Riley Walker,/ok/owasso/rejoice-christian-eagles/athletes/riley-walker/football/stats/?careerid=ctpbodh8rlnn7,ctpbodh8rlnn7,"QB, FS",Rejoice Christian,OK,2638,2638,202.9,174,272,0.64,36,6,126,13,2019,rushing
384,Angel,Ochoa,Angel Ochoa,/ca/adelanto/adelanto-saints/athletes/angel-ochoa/football/stats/?careerid=ohfr6sp4somcc,ohfr6sp4somcc,QB,Adelanto,CA,2637,2637,202.8,126,234,0.538,30,12,112,13,2019,rushing
385,Martin,Urroz,Martin Urroz,/ca/oneals/minarets-mustangs/athletes/martin-urroz/football/stats/?careerid=jh2742p6v2oue,jh2742p6v2oue,QB,Minarets,CA,2630,2630,239.1,160,294,0.544,22,10,95,11,2019,rushing
386,Skyler,Locklear,Skyler Locklear,/nc/clayton/cleveland-rams/athletes/skyler-locklear/football/stats/?careerid=ncoofce0rrup9,ncoofce0rrup9,QB,Cleveland,NC,2628,2628,187.7,165,267,0.618,35,9,120,14,2019,rushing
387,Richie,Munoz,Richie Munoz,/ca/pasadena/la-salle-lancers/athletes/richie-munoz/football/stats/?careerid=u0r39k0ujl7i2,u0r39k0ujl7i2,QB,La Salle,CA,2626,2626,238.7,163,287,0.568,30,14,102,11,2019,rushing
388,Nicholas,Coronado,Nicholas Coronado,/ca/tracy/kimball-jaguars/athletes/nicholas-coronado/football/stats/?careerid=f0isccldophg0,f0isccldophg0,QB,Kimball,CA,2625,2625,238.6,199,305,0.652,25,9,107,11,2019,rushing
389,Evan,Simon,Evan Simon,/pa/manheim/manheim-central-barons/athletes/evan-simon/football/stats/?careerid=g8kqdakgghiff,g8kqdakgghiff,"QB, FS",Manheim Central,PA,2625,2625,218.8,154,270,0.57,25,8,109,12,2019,rushing
390,Tj,Finley,Tj Finley,/la/ponchatoula/ponchatoula-green-wave/athletes/tj-finley/football/stats/?careerid=c338201gllmaa,c338201gllmaa,QB,Ponchatoula,LA,2623,2623,238.5,159,295,0.539,20,9,94,11,2019,rushing
391,Sean,Jastrab,Sean Jastrab,/ca/la-verne/bonita-bearcats/athletes/sean-jastrab/football/stats/?careerid=jam33r27nn411,jam33r27nn411,QB,Bonita,CA,2622,2622,238.4,207,343,0.603,26,6,102,11,2019,rushing
392,Nick,Wilds-lawing,Nick Wilds-lawing,/nc/concord/northwest-cabarrus-trojans/athletes/nick-wilds-lawing/football/stats/?careerid=9q3ake11bft22,9q3ake11bft22,"QB, SS",Northwest Cabarrus,NC,2622,2622,187.3,160,253,0.632,29,10,120,14,2019,rushing
393,Maddux,Richey,Maddux Richey,/ms/baldwyn/baldwyn-bearcats/athletes/maddux-richey/football/stats/?careerid=8k8fgddnr0833,8k8fgddnr0833,"QB, FS",Baldwyn,MS,2622,2622,201.7,159,248,0.641,30,8,126,13,2019,rushing
394,Calahan,Carter,Calahan Carter,/co/broomfield/holy-family-tigers/athletes/calahan-carter/football/stats/?careerid=mjdctel228a66,mjdctel228a66,QB,Holy Family,CO,2622,2622,238.4,155,259,0.598,25,11,109,11,2019,rushing
395,Jared,Moran,Jared Moran,/ma/seekonk/seekonk-warriors/athletes/jared-moran/football/stats/?careerid=kikgdgmhrgk33,kikgdgmhrgk33,QB,Seekonk,MA,2619,2619,218.2,192,358,0.536,21,9,86,12,2019,rushing
396,Braxton,Cox,Braxton Cox,/nc/valdese/draughn-wildcats/athletes/braxton-cox/football/stats/?careerid=c63178mn5c3k4,c63178mn5c3k4,QB,Draughn,NC,2618,2618,238.0,172,275,0.625,31,5,124,11,2019,rushing
397,Daniel,Uranga,Daniel Uranga,/id/homedale/homedale-trojans/athletes/daniel-uranga/football/stats/?careerid=d8d51c5ltpi44,d8d51c5ltpi44,"QB, FS",Homedale,ID,2616,2616,218.0,137,222,0.617,31,4,135,12,2019,rushing
398,Chris,Ruhnke,Chris Ruhnke,/mo/platte-city/platte-county-pirates/athletes/chris-ruhnke/football/stats/?careerid=cdhvanhverr33,cdhvanhverr33,QB,Platte County,MO,2614,2614,186.7,184,335,0.549,22,8,92,14,2019,rushing
399,David,Williams,David Williams,/mi/dearborn-heights/robichaud-bulldogs/athletes/david-williams/football/stats/?careerid=ffgj75etr6uee,ffgj75etr6uee,QB,Robichaud,MI,2614,2614,217.8,110,194,0.567,29,2,137,12,2019,rushing
400,Leo,Holsey,Leo Holsey,/tx/sweetwater/sweetwater-mustangs/athletes/leo-holsey/football/stats/?careerid=6nhsfv88h5877,6nhsfv88h5877,QB,Sweetwater,TX,2613,2613,261.3,156,277,0.563,32,12,109,10,2019,rushing
401,Creyton,Cooper,Creyton Cooper,/ut/lehi/lehi-pioneers/athletes/creyton-cooper/football/stats/?careerid=oqrg2hscfu7k4,oqrg2hscfu7k4,QB,Lehi,UT,2612,2612,186.6,211,399,0.529,33,19,81,14,2019,rushing
402,Christian,Coudriet,Christian Coudriet,/pa/st-marys/st-marys-flying-dutch/athletes/christian-coudriet/football/stats/?careerid=ed03i714bk466,ed03i714bk466,"QB, DB",St. Marys,PA,2612,2612,237.5,184,302,0.609,22,13,95,11,2019,rushing
403,Luke,Bogan,Luke Bogan,/la/shreveport/northwood-falcons/athletes/luke-bogan/football/stats/?careerid=l0mc7ucvq9vdd,l0mc7ucvq9vdd,QB,Northwood,LA,2608,2608,217.3,201,317,0.634,33,4,119,12,2019,rushing
404,Avery,Seaton,Avery Seaton,/al/madison/madison-academy-mustangs/athletes/avery-seaton/football/stats/?careerid=c6rrupqmge9m6,c6rrupqmge9m6,QB,Madison Academy,AL,2606,2606,236.9,165,275,0.6,16,9,97,11,2019,rushing
405,Jake,Hanson,Jake Hanson,/tx/center/center-roughriders/athletes/jake-hanson/football/stats/?careerid=52j9c3kqd11n7,52j9c3kqd11n7,"QB, OLB",Center,TX,2603,2603,236.6,138,259,0.533,29,9,111,11,2019,rushing
406,Hudson,Jones,Hudson Jones,/ca/san-juan-capistrano/san-juan-hills-stallions/athletes/hudson-jones/football/stats/?careerid=fgjclhegv7n66,fgjclhegv7n66,QB,San Juan Hills,CA,2599,2599,173.3,207,291,0.711,33,5,129,15,2019,rushing
407,James,Tarwater,James Tarwater,/ca/south-lake-tahoe/south-tahoe-vikings/athletes/james-tarwater/football/stats/?careerid=2ekdk2ron39o8,2ekdk2ron39o8,,South Tahoe,CA,2596,2596,259.6,174,279,0.624,24,8,110,10,2019,rushing
408,Shane,Jennings,Shane Jennings,/id/gooding/gooding-senators/athletes/shane-jennings/football/stats/?careerid=mveugvcbscsqa,mveugvcbscsqa,"QB, FS",Gooding,ID,2588,2588,258.8,200,302,0.662,30,5,119,10,2019,rushing
409,Ah-shaun,Davis,Ah-shaun Davis,/nj/willingboro/willingboro-chimeras/athletes/ah-shaun-davis/football/stats/?careerid=2tm1tmpvpf3j3,2tm1tmpvpf3j3,QB,Willingboro,NJ,2587,2587,199.0,124,214,0.579,38,6,129,13,2019,rushing
410,Braxton,Darren bolingbroke,Braxton Darren bolingbroke,/ut/salt-lake-city/skyline-eagles/athletes/braxton-darren-bolingbroke/football/stats/?careerid=s2f3brdmvfaaa,s2f3brdmvfaaa,QB,Skyline,UT,2583,2583,234.8,181,310,0.584,28,17,93,11,2019,rushing
411,Damien,Pecoraro,Damien Pecoraro,/ca/los-angeles/hollywood-sheiks/athletes/damien-pecoraro/football/stats/?careerid=btdb68rcpeuqa,btdb68rcpeuqa,QB,Highland,CA,2583,2583,161.4,141,234,0.603,33,10,120,16,2019,rushing
412,Haden,Carlson,Haden Carlson,/fl/lutz/steinbrenner-warriors/athletes/haden-carlson/football/stats/?careerid=80g37jls9mpi2,80g37jls9mpi2,QB,Steinbrenner,FL,2582,2582,184.4,181,290,0.624,33,5,122,14,2019,rushing
413,Jay,Butterfield,Jay Butterfield,/ca/brentwood/liberty-lions/athletes/jay-butterfield/football/stats/?careerid=plor6g0slvs88,plor6g0slvs88,QB,Liberty,CA,2582,2582,215.2,170,298,0.57,27,6,108,12,2019,rushing
414,Thomas,Carver,Thomas Carver,/ga/savannah/calvary-day-cavaliers/athletes/thomas-carver/football/stats/?careerid=f8g39d58iamee,f8g39d58iamee,QB,Calvary Day,GA,2579,2579,234.5,210,332,0.633,24,11,97,11,2019,rushing
415,Ronnie,Baker,Ronnie Baker,/ga/thomasville/thomasville-bulldogs/athletes/ronnie-baker/football/stats/?careerid=u40g6u8tlet11,u40g6u8tlet11,QB,Thomasville,GA,2579,2579,184.2,206,336,0.613,22,9,96,14,2019,rushing
416,Kaden,Mcmullen,Kaden Mcmullen,/mo/ofallon/veritas-christian-academy-eagles/athletes/kaden-mcmullen/football/stats/?careerid=63qtf05kfbirb,63qtf05kfbirb,QB,Veritas Christian Academy,MO,2578,2578,214.8,135,224,0.603,20,10,111,12,2019,rushing
417,Rylan,Metz,Rylan Metz,/in/alexandria/alexandria-monroe-tigers/athletes/rylan-metz/football/stats/?careerid=fvdiutnok7ol5,fvdiutnok7ol5,"QB, FS",Alexandria-Monroe,IN,2576,2576,234.2,190,270,0.704,31,4,133,11,2019,rushing
418,Andrew,Henriquez,Andrew Henriquez,/ca/whittier/la-serna-lancers/athletes/andrew-henriquez/football/stats/?careerid=pafskesfg8cee,pafskesfg8cee,QB,La Serna,CA,2576,2576,184.0,170,250,0.68,29,5,132,14,2019,rushing
419,Emilio,Corona,Emilio Corona,/ca/san-luis-obispo/san-luis-obispo-tigers/athletes/emilio-corona/football/stats/?careerid=i0d9ksms4m1j3,i0d9ksms4m1j3,"QB, CB",San Luis Obispo,CA,2575,2575,214.6,155,256,0.605,38,9,119,12,2019,rushing
420,Aj,Duffy,Aj Duffy,/ca/moreno-valley/rancho-verde-mustangs/athletes/aj-duffy/football/stats/?careerid=6rl60adlqdvaa,6rl60adlqdvaa,QB,Rancho Verde,CA,2568,2568,214.0,185,261,0.709,26,7,124,12,2019,rushing
421,Mike,Chandler ii,Mike Chandler ii,/tx/converse/judson-rockets/athletes/mike-chandler-ii/football/stats/?careerid=2paiu0ujughdd,2paiu0ujughdd,QB,Judson,TX,2563,2563,183.1,152,245,0.62,25,4,125,14,2019,rushing
422,Jacob,Negus,Jacob Negus,/ut/spanish-fork/american-leadership-academy-eagles/athletes/jacob-negus/football/stats/?careerid=lmpr3p2idbvo8,lmpr3p2idbvo8,"QB, SS",American Leadership Academy,UT,2562,2562,213.5,169,340,0.497,26,11,87,12,2019,rushing
423,Dillon,Simon,Dillon Simon,/la/lake-charles/lake-charles-college-prep-trailblazers/athletes/dillon-simon/football/stats/?careerid=8s1mdob4os644,8s1mdob4os644,QB,Lake Charles College Prep,LA,2561,2561,213.4,162,252,0.643,24,3,125,12,2019,rushing
424,Tyler,Szalkowski,Tyler Szalkowski,/ny/rochester/aquinas-institute-little-irish/athletes/tyler-szalkowski/football/stats/?careerid=l6pi8n80tral5,l6pi8n80tral5,"QB, P",Aquinas Institute,NY,2559,2559,255.9,148,209,0.708,27,8,136,10,2019,rushing
