rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,comp,rushing_attempts,pct,rushing_touchdowns,int,rate,games_played,year,category
319,Christian,Jayne,Christian Jayne,/nc/fayetteville/terry-sanford-bulldogs/athletes/christian-jayne/football/stats/?careerid=ffpp920qta111,ffpp920qta111,"QB, P",Terry Sanford,NC,2789,2789,214.5,226,361,0.626,31,8,106,13,2016,rushing
320,Hunter,Wendling,Hunter Wendling,/wa/tacoma/stadium-tigers/athletes/hunter-wendling/football/stats/?careerid=ee5uirmi3pv66,ee5uirmi3pv66,QB,Stadium,WA,2789,2789,278.9,204,302,0.675,23,11,107,10,2016,rushing
321,Nick,Lasher,Nick Lasher,/ca/norco/norco-cougars/athletes/nick-lasher/football/stats/?careerid=2qcqmovmjvc88,2qcqmovmjvc88,QB,Norco,CA,2789,2789,232.4,186,312,0.596,33,8,114,12,2016,rushing
322,Ej,Barrera,Ej Barrera,/co/grand-junction/central-warriors/athletes/ej-barrera/football/stats/?careerid=ce8rtpsktp0ue,ce8rtpsktp0ue,"QB, SB",Grand Junction Central,CO,2789,2789,253.5,181,321,0.564,29,9,104,11,2016,rushing
323,Rhett,Ricedorff,Rhett Ricedorff,/az/show-low/show-low-cougars/athletes/rhett-ricedorff/football/stats/?careerid=q3fde16l0kt33,q3fde16l0kt33,"QB, CB",Show Low,AZ,2787,2787,214.4,184,317,0.58,30,10,105,13,2016,rushing
324,Zach,Summeier,Zach Summeier,/in/indianapolis/warren-central-warriors/athletes/zach-summeier/football/stats/?careerid=1nsfd8i9md2cc,1nsfd8i9md2cc,QB,Warren Central,IN,2784,2784,232.0,188,272,0.691,23,4,124,12,2016,rushing
325,Zach,Gilbert,Zach Gilbert,/pa/whitehall/whitehall-zephyrs/athletes/zach-gilbert/football/stats/?careerid=og4hep50v3ol5,og4hep50v3ol5,QB,Whitehall,PA,2781,2781,198.6,186,333,0.559,31,6,107,14,2016,rushing
326,Banks,Ramsey,Banks Ramsey,/ga/norcross/wesleyan-wolves/athletes/banks-ramsey/football/stats/?careerid=fcf7uu44k9no8,fcf7uu44k9no8,"QB, SB",Wesleyan,GA,2780,2780,231.7,220,323,0.681,31,7,118,12,2016,rushing
327,Konnell,Woods,Konnell Woods,/tx/addison/greenhill-hornets/athletes/konnell-woods/football/stats/?careerid=g9o7ecsg3lm33,g9o7ecsg3lm33,QB,Greenhill,TX,2779,2779,277.9,146,235,0.621,31,7,130,10,2016,rushing
328,Carson,Baker,Carson Baker,/ca/la-mesa/helix-highlanders/athletes/carson-baker/football/stats/?careerid=pq95i906df1i2,pq95i906df1i2,QB,Helix,CA,2776,2776,213.5,185,277,0.668,23,5,120,13,2016,rushing
329,William,Willis,William Willis,/co/parker/lutheran-lions/athletes/william-willis/football/stats/?careerid=8ki6ioe8lenvf,8ki6ioe8lenvf,,Lutheran,CO,2774,2774,277.4,207,323,0.641,27,18,96,10,2016,rushing
330,Dan,Dawdy,Dan Dawdy,/ks/derby/derby-panthers/athletes/dan-dawdy/football/stats/?careerid=vl47rh18k1mcc,vl47rh18k1mcc,QB,Derby,KS,2772,2772,213.2,166,270,0.615,35,5,128,13,2016,rushing
331,Justin,Fields,Justin Fields,/ga/kennesaw/harrison-hoyas/athletes/justin-fields/football/stats/?careerid=3dct0gvn22jj3,3dct0gvn22jj3,QB,Harrison,GA,2770,2770,230.8,186,279,0.667,23,6,118,12,2016,rushing
332,Nic,Baker,Nic Baker,/il/rochester/rochester-rockets/athletes/nic-baker/football/stats/?careerid=tsqb82npt4vtd,tsqb82npt4vtd,QB,Rochester,IL,2769,2769,213.0,168,250,0.672,32,4,137,13,2016,rushing
333,Tanner,Riley,Tanner Riley,/tx/clyde/clyde-bulldogs/athletes/tanner-riley/football/stats/?careerid=bphqise3lsu33,bphqise3lsu33,QB,Clyde,TX,2766,2766,251.5,197,295,0.668,41,3,132,11,2016,rushing
334,Josh,Pruett,Josh Pruett,/mo/mountain-view/liberty-eagles/athletes/josh-pruett/football/stats/?careerid=cmg5a8faar933,cmg5a8faar933,"QB, OLB",Liberty,MO,2761,2761,212.4,196,301,0.651,31,3,125,13,2016,rushing
335,Tyler,Lytle,Tyler Lytle,/ca/anaheim/servite-friars/athletes/tyler-lytle/football/stats/?careerid=dcda8s1852lue,dcda8s1852lue,QB,Servite,CA,2759,2759,250.8,199,331,0.601,19,6,98,11,2016,rushing
336,Seth,Price,Seth Price,/tn/watertown/watertown-purple-tigers/athletes/seth-price/football/stats/?careerid=vvr0i035ok5rb,vvr0i035ok5rb,"QB, DB",Watertown,TN,2759,2759,229.9,179,270,0.663,38,8,127,12,2016,rushing
337,Rj,Wakley,Rj Wakley,/ok/tulsa/victory-christian-conquerors/athletes/rj-wakley/football/stats/?careerid=leugndb8cqg11,leugndb8cqg11,"QB, OLB",Victory Christian,OK,2757,2757,183.8,186,302,0.616,29,17,100,15,2016,rushing
338,Connor,Neville,Connor Neville,/or/wilsonville/wilsonville-wildcats/athletes/connor-neville/football/stats/?careerid=gr7jk38d00ll5,gr7jk38d00ll5,QB,Wilsonville,OR,2756,2756,275.6,172,289,0.595,35,10,117,10,2016,rushing
339,Mason,Jones,Mason Jones,/pa/langhorne/neshaminy-skins/athletes/mason-jones/football/stats/?careerid=vvuganm2t3q66,vvuganm2t3q66,QB,Neshaminy,PA,2756,2756,229.7,153,294,0.52,33,5,115,12,2016,rushing
340,John,Lux,John Lux,/in/shelbyville/shelbyville-golden-bears/athletes/john-lux/football/stats/?careerid=u4fvn5nm77jk4,u4fvn5nm77jk4,"QB, FS",Shelbyville,IN,2755,2755,275.5,182,320,0.569,30,10,104,10,2016,rushing
341,Brady,Mcmaines,Brady Mcmaines,/md/fallston/fallston-cougars/athletes/brady-mcmaines/football/stats/?careerid=jqollgq13arn7,jqollgq13arn7,QB,Fallston,MD,2753,2753,275.3,174,340,0.512,27,15,87,10,2016,rushing
342,Dane,Leituala,Dane Leituala,/ut/taylorsville/taylorsville-warriors/athletes/dane-leituala/football/stats/?careerid=bc97783s3jpsc,bc97783s3jpsc,"QB, SS",Taylorsville,UT,2753,2753,305.9,170,280,0.607,31,9,117,9,2016,rushing
343,Cody,Smith,Cody Smith,/nm/aztec/aztec-tigers/athletes/cody-smith/football/stats/?careerid=aju7qvbub8ch1,aju7qvbub8ch1,QB,Aztec,NM,2753,2753,250.3,162,274,0.591,28,8,115,11,2016,rushing
344,Michael,Barrett,Michael Barrett,/ga/valdosta/lowndes-vikings/athletes/michael-barrett/football/stats/?careerid=iq2q3jp6mitg0,iq2q3jp6mitg0,"OLB, QB",Lowndes,GA,2753,2753,211.8,132,213,0.62,27,6,134,13,2016,rushing
345,Mccain,Marrow,Mccain Marrow,/tn/brentwood/ravenwood-raptors/athletes/mccain-marrow/football/stats/?careerid=3fpnmvvspkerb,3fpnmvvspkerb,"QB, FS",Ravenwood,TN,2751,2751,211.6,228,401,0.569,22,15,81,13,2016,rushing
346,Venchenza,Mccray,Venchenza Mccray,/ms/mccomb/mccomb-tigers/athletes/venchenza-mccray/football/stats/?careerid=j7hafc3u14u55,j7hafc3u14u55,"QB, FS",McComb,MS,2751,2751,250.1,123,212,0.58,31,6,130,11,2016,rushing
347,Zack,Shepherd,Zack Shepherd,/az/gilbert/williams-field-black-hawks/athletes/zack-shepherd/football/stats/?careerid=sh82g8qmp53sc,sh82g8qmp53sc,QB,Williams Field,AZ,2749,2749,196.4,135,225,0.6,25,6,129,14,2016,rushing
348,Matthew,Jones,Matthew Jones,/tx/rockwall/rockwall-yellowjackets/athletes/matthew-jones/football/stats/?careerid=03jln3tt5krm6,03jln3tt5krm6,QB,Rockwall,TX,2744,2744,228.7,161,250,0.644,25,6,125,12,2016,rushing
349,Peter,Mendazona,Peter Mendazona,/or/independence/central-panthers/athletes/peter-mendazona/football/stats/?careerid=gvf5p294q4hm6,gvf5p294q4hm6,"QB, FS",Central,OR,2743,2743,228.6,184,293,0.628,36,7,123,12,2016,rushing
350,Jake,Hill,Jake Hill,/in/lizton/tri-west-hendricks-bruins/athletes/jake-hill/football/stats/?careerid=27t3f4b51o2o8,27t3f4b51o2o8,QB,Tri-West Hendricks,IN,2741,2741,249.2,192,310,0.619,24,3,112,11,2016,rushing
351,Aidan,O'connell,Aidan O'connell,/il/lincolnshire/stevenson-patriots/athletes/aidan-oconnell/football/stats/?careerid=qcjd3h72jcaue,qcjd3h72jcaue,"QB, CB",Stevenson,IL,2741,2741,304.6,183,297,0.616,26,7,111,9,2016,rushing
352,Gage,Moloney,Gage Moloney,/sc/rock-hill/northwestern-trojans/athletes/gage-moloney/football/stats/?careerid=cj8ffnekq8srb,cj8ffnekq8srb,QB,Northwestern,SC,2740,2740,249.1,209,334,0.626,24,9,101,11,2016,rushing
353,Connor,Adair,Connor Adair,/al/birmingham/mountain-brook-spartans/athletes/connor-adair/football/stats/?careerid=md1v03csr9o88,md1v03csr9o88,QB,Hewitt-Trussville,AL,2739,2739,228.2,198,288,0.688,30,5,126,12,2016,rushing
354,Anthony,Paoletti,Anthony Paoletti,/pa/newtown-square/marple-newtown-fightin-tigers/athletes/anthony-paoletti/football/stats/?careerid=9g1qq35q8t4h1,9g1qq35q8t4h1,"QB, MLB",Marple Newtown,PA,2739,2739,210.7,160,280,0.571,33,8,118,13,2016,rushing
355,Aaron,Weatherford,Aaron Weatherford,/ar/malvern/glen-rose-beavers/athletes/aaron-weatherford/football/stats/?careerid=5g6j6ktlclicc,5g6j6ktlclicc,"QB, MLB",Glen Rose,AR,2737,2737,195.5,155,280,0.554,28,9,109,14,2016,rushing
356,Clark,Baker,Clark Baker,/ca/danville/san-ramon-valley-the-wolves/athletes/clark-baker/football/stats/?careerid=hc7rtmr97orvf,hc7rtmr97orvf,QB,San Ramon Valley,CA,2736,2736,248.7,156,255,0.612,32,8,124,11,2016,rushing
357,Hunter,Gaines,Hunter Gaines,/ca/el-cajon/grossmont-foothillers/athletes/hunter-gaines/football/stats/?careerid=6dbrv59hldkaa,6dbrv59hldkaa,QB,Grossmont,CA,2734,2734,248.5,197,341,0.578,33,9,105,11,2016,rushing
358,Brayden,Hawkins,Brayden Hawkins,/sc/dillon/dillon-wildcats/athletes/brayden-hawkins/football/stats/?careerid=phl2dhklhtlsc,phl2dhklhtlsc,QB,Dillon,SC,2734,2734,195.3,154,218,0.706,31,5,143,14,2016,rushing
359,Nick,Henkel,Nick Henkel,/ct/greenwich/brunswick-school-bruins/athletes/nick-henkel/football/stats/?careerid=bduupq4seetue,bduupq4seetue,QB,Brunswick School,CT,2733,2733,273.3,184,321,0.573,32,13,102,10,2016,rushing
360,Davis,Mills,Davis Mills,/ga/norcross/greater-atlanta-christian-spartans/athletes/davis-mills/football/stats/?careerid=l8pgedei7mo88,l8pgedei7mo88,QB,Greater Atlanta Christian,GA,2732,2732,210.2,188,271,0.694,34,1,140,13,2016,rushing
361,Carson,Strong,Carson Strong,/ca/vacaville/wood-wildcats/athletes/carson-strong/football/stats/?careerid=l2ups0kb10fcc,l2ups0kb10fcc,QB,Wood,CA,2732,2732,273.2,184,266,0.692,26,4,129,10,2016,rushing
362,Michael,Apostolopoulos,Michael Apostolopoulos,/ny/new-rochelle/iona-prep-gaels/athletes/michael-apostolopoulos/football/stats/?careerid=bpdoidao9abee,bpdoidao9abee,QB,Iona Prep,NY,2731,2731,248.3,191,308,0.62,30,8,112,11,2016,rushing
363,Reese,Taylor,Reese Taylor,/in/indianapolis/ben-davis-giants/athletes/reese-taylor/football/stats/?careerid=vtlehiv4a8laa,vtlehiv4a8laa,"QB, WR",Ben Davis,IN,2730,2730,210.0,215,325,0.662,24,11,103,13,2016,rushing
364,Casey,Thompson,Casey Thompson,/ok/moore/southmoore-sabercats/athletes/casey-thompson/football/stats/?careerid=2298kahjkgmue,2298kahjkgmue,"QB, FS",Southmoore,OK,2730,2730,248.2,187,301,0.621,28,5,116,11,2016,rushing
365,Christian,Schabel,Christian Schabel,/in/danville/danville-warriors/athletes/christian-schabel/football/stats/?careerid=tle9cs28pn7k4,tle9cs28pn7k4,QB,Danville,IN,2729,2729,209.9,164,305,0.538,31,10,104,13,2016,rushing
366,Chase,Pope,Chase Pope,/az/glendale/copper-canyon-aztecs/athletes/chase-pope/football/stats/?careerid=mvcu9e9htnvvf,mvcu9e9htnvvf,QB,Copper Canyon,AZ,2728,2728,272.8,183,301,0.608,30,13,106,10,2016,rushing
367,Jacob,Free,Jacob Free,/al/brantley/brantley-bulldogs/athletes/jacob-free/football/stats/?careerid=o2e6g85vgfk22,o2e6g85vgfk22,QB,Brantley,AL,2727,2727,227.2,132,233,0.567,32,4,130,12,2016,rushing
368,John,Bledsoe,John Bledsoe,/or/bend/summit-storm/athletes/john-bledsoe/football/stats/?careerid=fdtmqbvfr0oee,fdtmqbvfr0oee,QB,Summit,OR,2726,2726,247.8,193,298,0.648,27,8,113,11,2016,rushing
369,Bryce,Rivers,Bryce Rivers,/tx/san-antonio/stevens-falcons/athletes/bryce-rivers/football/stats/?careerid=vv9f839fsba77,vv9f839fsba77,QB,Stevens,TX,2725,2725,272.5,206,347,0.594,26,12,95,10,2016,rushing
370,Marcus,Ruiz,Marcus Ruiz,/ca/la-puente/bassett-olympians/athletes/marcus-ruiz/football/stats/?careerid=vc8rq047fe2rb,vc8rq047fe2rb,QB,Bassett,CA,2723,2723,272.3,176,322,0.547,28,5,105,10,2016,rushing
371,Willie,Patterson,Willie Patterson,/wa/tacoma/franklin-pierce-cardinals/athletes/willie-patterson/football/stats/?careerid=cg35l6c4rontd,cg35l6c4rontd,"QB, DB",Franklin Pierce,WA,2723,2723,247.5,141,237,0.595,35,10,122,11,2016,rushing
372,Jj,Lino,Jj Lino,/ca/visalia/central-valley-christian-cavaliers/athletes/jj-lino/football/stats/?careerid=omkbu4l2ohmcc,omkbu4l2ohmcc,"QB, FS",Central Valley Christian,CA,2722,2722,226.8,169,286,0.591,29,13,106,12,2016,rushing
373,Trae,Self,Trae Self,/tx/north-richland-hills/richland-royals/athletes/trae-self/football/stats/?careerid=eff7e6k87sh22,eff7e6k87sh22,QB,Richland,TX,2722,2722,272.2,169,259,0.653,39,9,125,10,2016,rushing
374,Chase,Cord,Chase Cord,/az/peoria/sunrise-mountain-mustangs/athletes/chase-cord/football/stats/?careerid=0t0oulstsriqa,0t0oulstsriqa,QB,Sunrise Mountain,AZ,2721,2721,247.4,149,249,0.598,38,5,129,11,2016,rushing
375,Matt,Masker,Matt Masker,/ne/kearney/kearney-catholic-stars/athletes/matt-masker/football/stats/?careerid=kq414o05lqhh1,kq414o05lqhh1,QB,Kearney Catholic,NE,2717,2717,226.4,191,289,0.661,36,8,124,12,2016,rushing
376,Kyron,Woolf,Kyron Woolf,/az/eagar/round-valley-elks/athletes/kyron-woolf/football/stats/?careerid=t98ch2b2q3q55,t98ch2b2q3q55,"QB, DB",Round Valley,AZ,2710,2710,208.5,102,143,0.713,30,5,139,13,2016,rushing
377,Zachary,Wilson,Zachary Wilson,/ut/draper/corner-canyon-chargers/athletes/zachary-wilson/football/stats/?careerid=gvns2bd9od011,gvns2bd9od011,QB,Corner Canyon,UT,2708,2708,270.8,173,257,0.673,20,5,120,10,2016,rushing
378,Jonathan,Murphy,Jonathan Murphy,/ca/los-angeles/westchester-comets/athletes/jonathan-murphy/football/stats/?careerid=pkuqr4t1nkfk4,pkuqr4t1nkfk4,QB,Westchester,CA,2705,2705,208.1,171,272,0.629,25,4,120,13,2016,rushing
379,Jonathan,Pierce,Jonathan Pierce,/ca/oakley/freedom-falcons/athletes/jonathan-pierce/football/stats/?careerid=nqhoqe3doog55,nqhoqe3doog55,QB,Freedom,CA,2704,2704,208.0,143,237,0.603,37,4,132,13,2016,rushing
380,Matthew,Mcdonald,Matthew Mcdonald,/ca/santa-ana/mater-dei-monarchs/athletes/matthew-mcdonald/football/stats/?careerid=gdapr4bk1kvo8,gdapr4bk1kvo8,QB,Mission Viejo,CA,2704,2704,225.3,134,212,0.632,39,8,131,12,2016,rushing
381,Joseph,Cambridge,Joseph Cambridge,/ga/riverdale/riverdale-raiders/athletes/joseph-cambridge/football/stats/?careerid=tghtoaddgfbj3,tghtoaddgfbj3,QB,Riverdale,GA,2703,2703,245.7,185,332,0.557,28,10,98,11,2016,rushing
382,Logan,Harmeson,Logan Harmeson,/in/attica/attica-red-ramblers/athletes/logan-harmeson/football/stats/?careerid=c08judl1k2966,c08judl1k2966,"QB, OLB",Attica,IN,2702,2702,225.2,200,336,0.595,30,10,103,12,2016,rushing
383,Bradley,Hunnicutt,Bradley Hunnicutt,/ga/gray/jones-county-greyhounds/athletes/bradley-hunnicutt/football/stats/?careerid=o3hnsc23h1due,o3hnsc23h1due,QB,Jones County,GA,2700,2700,245.5,196,294,0.667,21,8,108,11,2016,rushing
384,Brody,Flaming,Brody Flaming,/ks/shawnee/mill-valley-jaguars/athletes/brody-flaming/football/stats/?careerid=ads96v21fk1bb,ads96v21fk1bb,QB,Mill Valley,KS,2700,2700,207.7,192,378,0.508,33,12,90,13,2016,rushing
385,Jackson,Sampson,Jackson Sampson,/tx/diana/new-diana-eagles/athletes/jackson-sampson/football/stats/?careerid=od8qbgvdtr322,od8qbgvdtr322,QB,New Diana,TX,2698,2698,299.8,189,355,0.532,25,14,85,9,2016,rushing
386,John,Damgard,John Damgard,/va/richmond/st-christophers-saints/athletes/john-damgard/football/stats/?careerid=0gbbi4frjr411,0gbbi4frjr411,"QB, WR",St. Christopher's,VA,2697,2697,299.7,172,282,0.61,27,10,110,9,2016,rushing
387,Xayvion,West,Xayvion West,/tx/cypress/cypress-springs-panthers/athletes/xayvion-west/football/stats/?careerid=ngi5tb7cnnp66,ngi5tb7cnnp66,QB,Cypress Springs,TX,2695,2695,336.9,131,204,0.642,23,8,129,8,2016,rushing
388,Michael,Massarella,Michael Massarella,/tx/houston/northland-christian-cougars/athletes/michael-massarella/football/stats/?careerid=hp4a83rlhqedd,hp4a83rlhqedd,"QB, P",Northland Christian,TX,2693,2693,192.4,151,239,0.632,37,4,134,14,2016,rushing
389,Tj,Spearman,Tj Spearman,/ok/stigler/stigler-panthers/athletes/tj-spearman/football/stats/?careerid=p86drsc6romsc,p86drsc6romsc,"WR, SS",Stigler,OK,2689,2689,224.1,140,243,0.576,36,9,120,12,2016,rushing
390,Matt,Maute,Matt Maute,/nj/sparta/sparta-spartans/athletes/matt-maute/football/stats/?careerid=rsu3his598o22,rsu3his598o22,QB,Sparta,NJ,2688,2688,268.8,163,255,0.639,28,6,126,10,2016,rushing
391,Jake,Cruz,Jake Cruz,/ca/rocklin/whitney-wildcats/athletes/jake-cruz/football/stats/?careerid=fih9muv1qhnl5,fih9muv1qhnl5,QB,Whitney,CA,2684,2684,268.4,156,255,0.612,26,10,115,10,2016,rushing
392,Brett,Neves,Brett Neves,/ca/modesto/downey-knights/athletes/brett-neves/football/stats/?careerid=g260bsgdu53l5,g260bsgdu53l5,QB,Downey,CA,2681,2681,243.7,201,345,0.583,28,12,96,11,2016,rushing
393,Rhett,Harvey,Rhett Harvey,/ms/sumrall/sumrall-bobcats/athletes/rhett-harvey/football/stats/?careerid=hl5dtai4ur8vf,hl5dtai4ur8vf,"QB, SS",Sumrall,MS,2680,2680,243.6,188,287,0.655,29,8,118,11,2016,rushing
394,JaQuorias,Stewart,JaQuorias Stewart,/ms/woodville/wilkinson-county-wildcats/athletes/jaquorias-stewart/football/stats/?careerid=u6fg8l4pbtpo8,u6fg8l4pbtpo8,"QB, ATH",Wilkinson County,MS,2679,2679,206.1,185,311,0.595,35,12,109,13,2016,rushing
395,Steven,Comstock,Steven Comstock,/ca/covina/northview-vikings/athletes/steven-comstock/football/stats/?careerid=ultnq8srdi6ff,ultnq8srdi6ff,QB,Northview,CA,2679,2679,223.2,142,237,0.599,30,8,125,12,2016,rushing
396,Corey,Cooper,Corey Cooper,/nc/havelock/havelock-rams/athletes/corey-cooper/football/stats/?careerid=e7smhjr2lgro8,e7smhjr2lgro8,QB,Havelock,NC,2677,2677,178.5,176,295,0.597,21,10,99,15,2016,rushing
397,Mateo,Renteria,Mateo Renteria,/tx/houston/cypress-creek-cougars/athletes/mateo-renteria/football/stats/?careerid=hevt3cs4i7m88,hevt3cs4i7m88,QB,Cypress Creek,TX,2674,2674,267.4,247,415,0.595,27,13,87,10,2016,rushing
398,Wayne,Griffin,Wayne Griffin,/la/slidell/slidell-tigers/athletes/wayne-griffin/football/stats/?careerid=uc58a1gdqg088,uc58a1gdqg088,"QB, P",Slidell,LA,2674,2674,267.4,194,323,0.601,20,9,96,10,2016,rushing
399,Dalton,Shaw,Dalton Shaw,/la/logansport/logansport-tigers/athletes/dalton-shaw/football/stats/?careerid=42cndc9vcphvf,42cndc9vcphvf,QB,Logansport,LA,2671,2671,190.8,170,246,0.691,35,1,143,14,2016,rushing
400,Kameron,Patterson,Kameron Patterson,/pa/grove-city/grove-city-eagles/athletes/kameron-patterson/football/stats/?careerid=44au1hvg6baj3,44au1hvg6baj3,"QB, OLB",Grove City,PA,2671,2671,222.6,169,238,0.71,32,7,135,12,2016,rushing
401,Bailey,Fisher,Bailey Fisher,/ga/tiger/rabun-county-wildcats/athletes/bailey-fisher/football/stats/?careerid=prlphbvmrov11,prlphbvmrov11,QB,Rabun County,GA,2671,2671,222.6,166,234,0.709,29,6,138,12,2016,rushing
402,Jake,Jensen,Jake Jensen,/ut/pleasant-grove/pleasant-grove-vikings/athletes/jake-jensen/football/stats/?careerid=tnp0gh5cc6dh1,tnp0gh5cc6dh1,QB,Pleasant Grove,UT,2671,2671,242.8,158,280,0.564,20,10,98,11,2016,rushing
403,Austin,Colonna,Austin Colonna,/nc/waxhaw/marvin-ridge-mavericks/athletes/austin-colonna/football/stats/?careerid=d2vka4kbnctm6,d2vka4kbnctm6,QB,Marvin Ridge,NC,2665,2665,205.0,203,312,0.651,31,8,114,13,2016,rushing
404,Jeffery,Toney,Jeffery Toney,/fl/niceville/niceville-eagles/athletes/jeffery-toney/football/stats/?careerid=jfmrf4nvlaoh1,jfmrf4nvlaoh1,QB,Niceville,FL,2657,2657,241.5,189,280,0.675,29,8,120,11,2016,rushing
405,Bradley,Kleven,Bradley Kleven,/ca/riverside/king-wolves/athletes/bradley-kleven/football/stats/?careerid=afo0u51b4eetd,afo0u51b4eetd,"QB, WR",King,CA,2656,2656,204.3,209,397,0.526,27,10,86,13,2016,rushing
406,Lucas,Triplett,Lucas Triplett,/ca/fort-bragg/fort-bragg-timberwolves/athletes/lucas-triplett/football/stats/?careerid=jqrbaup62e1sc,jqrbaup62e1sc,"QB, DB",Fort Bragg,CA,2652,2652,204.0,180,311,0.579,25,9,101,13,2016,rushing
407,Hendon,Hooker,Hendon Hooker,/nc/greensboro/dudley-panthers/athletes/hendon-hooker/football/stats/?careerid=485j4neqvn755,485j4neqvn755,QB,Dudley,NC,2652,2652,165.8,137,221,0.62,28,5,134,16,2016,rushing
408,Reese,Jansen,Reese Jansen,/mn/eden-valley/eden-valley-watkins-eagles/athletes/reese-jansen/football/stats/?careerid=cgpctbqinq199,cgpctbqinq199,QB,Eden Valley-Watkins,MN,2651,2651,203.9,171,267,0.64,32,6,127,13,2016,rushing
409,Trey,Mosley,Trey Mosley,/il/belleville/althoff-catholic-crusaders/athletes/trey-mosley/football/stats/?careerid=c3s59133q6n77,c3s59133q6n77,QB,Althoff Catholic,IL,2651,2651,220.9,163,257,0.634,34,4,131,12,2016,rushing
410,Robert,Geiss,Robert Geiss,/pa/malvern/great-valley-patriots/athletes/robert-geiss/football/stats/?careerid=1q28qr00m4rn7,1q28qr00m4rn7,QB,Great Valley,PA,2650,2650,220.8,205,306,0.67,21,8,106,12,2016,rushing
411,Tate,Kolwyck,Tate Kolwyck,/tn/arlington/arlington-tigers/athletes/tate-kolwyck/football/stats/?careerid=b6hbmqtab65qa,b6hbmqtab65qa,QB,Arlington,TN,2650,2650,240.9,173,322,0.537,31,8,103,11,2016,rushing
412,Rodney,Thompson,Rodney Thompson,/ca/san-diego/st-augustine-saints/athletes/rodney-thompson/football/stats/?careerid=lqfvm44v7shm6,lqfvm44v7shm6,"QB, DB",St. Augustine,CA,2650,2650,203.8,168,254,0.661,32,8,127,13,2016,rushing
413,Clayton,Coulter,Clayton Coulter,/sc/simpsonville/southside-christian-sabres/athletes/clayton-coulter/football/stats/?careerid=tfu4vrecqa700,tfu4vrecqa700,QB,Southside Christian,SC,2648,2648,240.7,189,321,0.589,30,6,109,11,2016,rushing
414,Ryan,Kelley,Ryan Kelley,/az/chandler/basha-bears/athletes/ryan-kelley/football/stats/?careerid=enqhb4lp0s2n7,enqhb4lp0s2n7,QB,Basha,AZ,2642,2642,264.2,194,301,0.645,21,5,109,10,2016,rushing
415,Zacary,Encinias,Zacary Encinias,/tx/amarillo/caprock-longhorns/athletes/zacary-encinias/football/stats/?careerid=iglmiu38p71td,iglmiu38p71td,QB,Caprock,TX,2641,2641,240.1,160,308,0.519,27,16,89,11,2016,rushing
416,Reese,Johnson,Reese Johnson,/tx/dripping-springs/dripping-springs-tigers/athletes/reese-johnson/football/stats/?careerid=pru3g7gr74jcc,pru3g7gr74jcc,"QB, ATH",Dripping Springs,TX,2640,2640,188.6,152,263,0.578,31,7,120,14,2016,rushing
417,Devin,Masek,Devin Masek,/mo/fulton/fulton-hornets/athletes/devin-masek/football/stats/?careerid=ad5oceja015cc,ad5oceja015cc,"QB, FS",Fulton,MO,2639,2639,239.9,197,351,0.561,24,10,91,11,2016,rushing
418,Nate,Dick,Nate Dick,/mt/billings/billings-senior-broncs/athletes/nate-dick/football/stats/?careerid=qihmrvj1uktn7,qihmrvj1uktn7,"QB, CB",Billings Senior,MT,2639,2639,219.9,187,271,0.69,34,3,135,12,2016,rushing
419,Camden,Cargill,Camden Cargill,/ok/del-city/christian-heritage-crusaders/athletes/camden-cargill/football/stats/?careerid=d2h3687v16vn7,d2h3687v16vn7,"QB, OLB",Christian Heritage,OK,2638,2638,219.8,212,371,0.571,26,11,90,12,2016,rushing
420,Kyle,Hooper,Kyle Hooper,/nm/alamogordo/alamogordo-tigers/athletes/kyle-hooper/football/stats/?careerid=ebs3i61ts7988,ebs3i61ts7988,"QB, P",Alamogordo,NM,2638,2638,219.8,174,296,0.588,30,8,111,12,2016,rushing
421,Stone,Norton,Stone Norton,/tn/nashville/davidson-academy-bears/athletes/stone-norton/football/stats/?careerid=js4iccfq8gcsc,js4iccfq8gcsc,QB,Davidson Academy,TN,2637,2637,239.7,169,268,0.631,26,9,114,11,2016,rushing
422,Gus,Dattoli,Gus Dattoli,/mo/st-louis/st-marys-south-side-dragons/athletes/gus-dattoli/football/stats/?careerid=hl3hrfrddk188,hl3hrfrddk188,QB,St. Mary's South Side,MO,2635,2635,239.5,145,250,0.58,26,6,119,11,2016,rushing
423,Dj,Phillips,Dj Phillips,/fl/tallahassee/rickards-raiders/athletes/dj-phillips/football/stats/?careerid=dguhstlvpd4g0,dguhstlvpd4g0,"QB, DB",Rickards,FL,2634,2634,219.5,145,243,0.597,23,6,118,12,2016,rushing
424,Donald,Glenn,Donald Glenn,/nj/middletown/middletown-north-lions/athletes/donald-glenn/football/stats/?careerid=k5fthopg48nn7,k5fthopg48nn7,QB,Middletown North,NJ,2632,2632,219.3,162,281,0.577,23,6,108,12,2016,rushing
425,Elijah,Shemory,Elijah Shemory,/pa/jersey-shore/jersey-shore-bulldogs/athletes/elijah-shemory/football/stats/?careerid=rdicdmi3n51n7,rdicdmi3n51n7,"QB, FS",Jersey Shore,PA,2630,2630,202.3,176,366,0.481,33,19,81,13,2016,rushing
