id,team,name,firstName,lastName,weight,height,jersey,position,hometown,teamColor,teamColorSecondary,season
4241339,Kansas State,Adam Harter,Adam,Harter,257.0,74.0,80.0,FB,Olathe,#3c0969,#e2e3e4,2015
4039232,West Virginia,Adam Hensley,Adam,Hensley,232.0,74.0,45.0,LB,Centerville,#002855,#eaaa00,2015
518337,BYU,Adam Hine,Adam,Hine,,73.0,28.0,RB,Santa Clara,#003da5,#ffffff,2015
-1004037,BYU,Adam Hiné,Adam,Hiné,216.0,73.0,28.0,RB,Santa Clara,#003da5,#ffffff,2015
-1004040,BYU,Adam Ingersoll,Adam,Ingersoll,262.0,77.0,96.0,DL,Boise,#003da5,#ffffff,2015
-1023714,Nevada,Adam Khouri,Adam,Khouri,300.0,75.0,60.0,OL,Huntington Beach,#002d62,#ffffff,2015
-1044120,Wyoming,Adam Kinder,Adam,Kinder,252.0,74.0,86.0,DE,Newport Beach,#492f24,#ffc425,2015
552760,Toledo,Adam Kulon,Adam,Kulon,258.0,76.0,45.0,TE,Algonquin,#0a2240,#ffcd00,2015
551325,Eastern Kentucky,Adam Lane,Adam,Lane,,67.0,22.0,RB,Winter Haven,#660819,#f0f0f0,2015
4379524,Nevada,Adam Lopez,Adam,Lopez,330.0,75.0,91.0,DT,Sacramento,#002d62,#ffffff,2015
-1021355,Minnesota,Adam Mayer,Adam,Mayer,215.0,73.0,24.0,WR,Walnut Creek,#5e0a2f,#fab41c,2015
3929310,TCU,Adam Nunez,Adam,Nunez,190.0,72.0,29.0,P,Houston,#4d1979,#f1f2f3,2015
-1042711,West Virginia,Adam Pankey,Adam,Pankey,316.0,77.0,57.0,OL,Hamilton,#002855,#eaaa00,2015
3139372,Wyoming,Adam Pilapil,Adam,Pilapil,220.0,73.0,45.0,LB,Torrance,#492f24,#ffc425,2015
-1022362,Missouri,Adam Ploudre,Adam,Ploudre,315.0,76.0,66.0,OL,Ballwin,#f1b82d,#000000,2015
3125098,BYU,Adam Pulsipher,Adam,Pulsipher,220.0,73.0,41.0,LB,Temecula,#003da5,#ffffff,2015
-1022364,Missouri,Adam Roland,Adam,Roland,325.0,75.0,61.0,OL,St. Louis,#f1b82d,#000000,2015
-1023731,Nevada,Adam Sagapolu,Adam,Sagapolu,260.0,74.0,78.0,DL,Hayward,#002d62,#ffffff,2015
555882,UCLA,Adam Searl,Adam,Searl,,72.0,39.0,P,Irvine,#2774ae,#f2a900,2015
3929896,West Virginia,Adam Shuler II,Adam,Shuler,275.0,76.0,88.0,DL,Longwood,#002855,#eaaa00,2015
3127339,Oregon State,Adam Soesman,Adam,Soesman,208.0,73.0,43.0,LB,Clovis,#231f20,#d73f09,2015
-1013526,Illinois,Adam Solomon,Adam,Solomon,305.0,78.0,52.0,OL,Indianapolis,#ff5f05,#13294b,2015
-1028186,Old Dominion,Adam Swann,Adam,Swann,237.0,77.0,88.0,TE,Owings,#00507d,#a1d2f1,2015
545621,Nebraska,Adam Taylor,Adam,Taylor,210.0,74.0,28.0,RB,Katy,#d00000,#ffffff,2015
-1010864,Florida State,Adam Torres,Adam,Torres,265.0,76.0,67.0,DE,Lake Mary,#782f40,#ceb888,2015
-1028219,Old Dominion,Adam Vaught,Adam,Vaught,270.0,78.0,49.0,LS,Blacksburg,#00507d,#a1d2f1,2015
-1022815,Navy,Adam West,Adam,West,297.0,75.0,72.0,G,Spring,#00225b,#b5a67c,2015
-1002638,Arkansas State,Adam Whalen,Adam,Whalen,250.0,78.0,78.0,OL,Lancaster,#e81018,#000000,2015
-1031102,San Diego State,Adam Wood,Adam,Wood,225.0,76.0,18.0,QB,Walnut Creek,#c41230,#000000,2015
-1013940,Indiana,Adarius Rayner,Adarius,Rayner,299.0,74.0,99.0,NT,Largo,#990000,#edebeb,2015
4039911,Troy,Adarius Wesley,Adarius,Wesley,202.0,73.0,19.0,S,Montgomery,#AE0210,#88898c,2015
-1032689,Southern Miss,Adarrius Perkins,Adarrius,Perkins,218.0,74.0,39.0,LB,Hattiesburg,#FFAA3C,#ffc423,2015
3124982,Texas Tech,Adaryan Jones,Adaryan,Jones,,72.0,39.0,DB,Southlake,#CC0000,#000000,2015
546573,Colorado,Addison Gillam,Addison,Gillam,,75.0,44.0,ILB,Palo Cedro,#CFB87C,#000000,2015
-1031084,San Diego State,Addison Morrow,Addison,Morrow,180.0,72.0,49.0,DB,San Diego,#c41230,#000000,2015
-1006176,California,Addison Ooms,Addison,Ooms,295.0,76.0,57.0,OL,Laguna Niguel,#031522,#ffc423,2015
551054,BYU,Addison Pulsipher,Addison,Pulsipher,293.0,77.0,72.0,OL,Temecula,#003da5,#ffffff,2015
545774,Tulane,Ade Aruna,Ade,Aruna,270.0,78.0,1.0,DE,Akure,#006547,#468ac9,2015
548222,Minnesota,Adekunle Ayinde,Adekunle,Ayinde,210.0,72.0,4.0,DB,Blaine,#5e0a2f,#fab41c,2015
3125376,Utah State,Adewale Adeoye,Adewale,Adeoye,275.0,75.0,55.0,DE,St. Louis,#00263a,#949ca1,2015
3708008,Oklahoma,A.D. Miller,A.D.,Miller,194.0,75.0,5.0,WR,Dallas,#a32036,#ffffff,2015
534312,Ohio State,Adolphus Washington,Adolphus,Washington,,76.0,92.0,DL,Cincinnati,#ce1141,#505056,2015
3871875,Virginia Tech,Adonis Alexander,Adonis,Alexander,193.0,75.0,36.0,CB,Charlotte,#630031,#cf4520,2015
3123935,Temple,Adonis Jennings,Adonis,Jennings,205.0,75.0,17.0,WR,Sicklerville,#A80532,#a7a9ac,2015
-1012903,Hawai'i,Adonis Phillips,Adonis,Phillips,190.0,72.0,35.0,WR,Columbia,#003420,#ffffff,2015
3925359,Alabama,Adonis Thomas,Adonis,Thomas,239.0,76.0,22.0,LB,Lawrenceville,#9e1632,#ffffff,2015
551318,Florida,Ahmad Fulwood,Ahmad,Fulwood,,76.0,5.0,WR,Jacksonville ,#0021a5,#fa4616,2015
504667,Arizona,Aiulua Fanene,Aiulua,Fanene,,77.0,62.0,DL,Nu'uuli,#0c234b,#ab0520,2015
-1004379,Ball State,AJ Jaffal,AJ,Jaffal,216.0,72.0,46.0,LB,Dearborn,#DA0000,#ffffff,2015
531340,Mississippi State,A.J. Jefferson,A.J.,Jefferson,,75.0,47.0,DL,Summit,#5d1725,#c1c6c8,2015
530277,Duke,A.J. Wolf,A.J.,Wolf,,76.0,93.0,DT,Greenwich,#013088,#ffffff,2015
522058,Florida International,Akil Dan-Fodio,Akil,Dan-Fodio,,76.0,11.0,TE,Stone Mountain,#001538,#c5960c,2015
-1000169,Air Force,Alexander Kofskey,Alexander,Kofskey,,,88.0,?,,#004a7b,#ffffff,2015
-1011302,Fresno State,Alex Fifita,Alex,Fifita,306.0,76.0,76.0,OL,Hayward,#db0032,#002e6d,2015
4039297,Kansas,Alex Fontana,Alex,Fontana,300.0,74.0,53.0,OL,Toronto,#0051ba,#e8000d,2015
546664,Pittsburgh,Alex Officer,Alex,Officer,340.0,76.0,63.0,OL,Rochester,#003263,#231f20,2015
3886838,Oregon,Alex Ofodile,Alex,Ofodile,200.0,74.0,21.0,WR,Columbia,#007030,#fee11a,2015
-1004415,Ball State,Alex Orndorff,Alex,Orndorff,300.0,79.0,77.0,OL,Lawrenceburg,#DA0000,#ffffff,2015
-1036156,Toledo,Alex Pfeiffer,Alex,Pfeiffer,300.0,77.0,73.0,OL,Cincinnati,#0a2240,#ffcd00,2015
-1038295,UCLA,Alex Staff,Alex,Staff,175.0,70.0,27.0,DB,Rancho Santa Margarita,#2774ae,#f2a900,2015
3914923,Hawai'i,Alex Trifonovitch,Alex,Trifonovitch,195.0,73.0,46.0,PK,Honolulu,#003420,#ffffff,2015
-1000509,Akron,Alfonso Horner,Alfonso,Horner,230.0,75.0,96.0,DE,Miami,#00285e,#84754e,2015
3125752,Bowling Green,Alfonso Mack,Alfonso,Mack,,71.0,26.0,DB,South Bend,#2b1000,#492000,2015
551276,Florida International,Alfonso Randolph,Alfonso,Randolph,,71.0,37.0,RB,Ocala,#001538,#c5960c,2015
-1031067,San Diego State,Alfonso Solis,Alfonso,Solis,280.0,74.0,73.0,OL,Oxnard,#c41230,#000000,2015
3120131,Sam Houston,Alfonzo McMillian,Alfonzo,McMillian,205.0,73.0,10.0,S,Krum,#fe5000,#000000,2015
3125921,Massachusetts,Alfred Adarkwah,Alfred,Adarkwah,210.0,75.0,84.0,WR,Worcester,#971B2F,#B1B3B3,2015
-1010163,Florida Atlantic,Alfred Ansley,Alfred,Ansley,185.0,71.0,28.0,DB,Jacksonville,#00447c,#d31245,2015
-1035810,Texas Tech,Alfredo Morales,Alfredo,Morales,319.0,76.0,56.0,OL,Arlington,#CC0000,#000000,2015
-1011325,Fresno State,Alfredo Vasquez,Alfredo,Vasquez,170.0,71.0,82.0,WR,Fresno,#db0032,#002e6d,2015
549856,Baylor,Alfred Pullom,Alfred,Pullom,,74.0,12.0,S,Cypress,#154734,#ffb81c,2015
3932194,Louisiana Tech,Alfred Smith,Alfred,Smith,184.0,69.0,4.0,WR,Destrehan,#002d65,#d3313a,2015
4039280,Southern Miss,Allen Fails,Allen,Fails,212.0,74.0,49.0,LB,Hattiesburg,#FFAA3C,#ffc423,2015
3125472,Troy,Andre Flakes,Andre,Flakes,200.0,69.0,15.0,DB,Milton,#AE0210,#88898c,2015
3122869,Utah,Andre Godfrey,Andre,Godfrey,,70.0,7.0,DB,Miami,#ea002a,#ffffff,2015
512570,Utah,Andrew Fletcher,Andrew,Fletcher,,71.0,45.0,RB,Boise,#ea002a,#ffffff,2015
3116772,Massachusetts,Andrew Ford,Andrew,Ford,210.0,75.0,7.0,QB,Camp Hill,#971B2F,#B1B3B3,2015
-1036160,Toledo,Andrew Schafer,Andrew,Schafer,186.0,71.0,49.0,DB,Marian,#0a2240,#ffcd00,2015
550813,Maryland,Andrew Stefanelli,Andrew,Stefanelli,,69.0,33.0,RB,Rockville,#D5002B,#ffcd00,2015
-1029713,Purdue,Andy Chelf,Andy,Chelf,190.0,72.0,43.0,S,Southlake,#000000,#ceb888,2015
-1005907,Buffalo,Andy Fidler,Andy,Fidler,300.0,78.0,76.0,OL,Port Washington,#041A9B,#ebebeb,2015
552740,North Texas,Andy Flusche,Andy,Flusche,255.0,75.0,99.0,DE,Muenster,#00853E,#000000,2015
-1022032,Mississippi State,Anfernee Mullins,Anfernee,Mullins,261.0,75.0,91.0,DL,Aliceville,#5d1725,#c1c6c8,2015
531595,Middle Tennessee,Anfornee Stewart,Anfornee,Stewart,,73.0,34.0,LB,Duluth,#006db6,#ffffff,2015
-1030735,SMU,Anthony Buffini,Anthony,Buffini,194.0,72.0,41.0,WR,Escondido,#354ca1,#cc0035,2015
547538,Rutgers,Anthony Cioffi,Anthony,Cioffi,,72.0,31.0,DB,Springfield,#d21034,#ffffff,2015
-1005592,Bowling Green,Anthony Farinella,Anthony,Farinella,190.0,74.0,97.0,PK,Woodridge,#2b1000,#492000,2015
-1019044,Massachusetts,Anthony Fernandez,Anthony,Fernandez,295.0,76.0,66.0,OL,Rancho Cucamonga,#971B2F,#B1B3B3,2015
3917145,App State,Anthony Flory,Anthony,Flory,233.0,74.0,44.0,ILB,Fort Lauderdale,#ffcc00,#222222,2015
-1030324,Rutgers,Anthony Folkerts,Anthony,Folkerts,220.0,76.0,48.0,TE,Ray City,#d21034,#ffffff,2015
3893606,Arizona,Anthony Fotu,Anthony,Fotu,,74.0,42.0,DL,Oakland,#0c234b,#ab0520,2015
3935037,Illinois State,Anthony Fowler,Anthony,Fowler,175.0,73.0,19.0,WR,Lubbock,#CE1126,#ffe716,2015
4050598,East Carolina,Anthony Ratliff,Anthony,Ratliff,251.0,72.0,47.0,LS,Suwanee,#4b1869,#f0907b,2015
3895828,North Carolina,Anthony Ratliff-Williams,Anthony,Ratliff-Williams,205.0,73.0,17.0,WR,Matthews,#7bafd4,#13294b,2015
4035909,Kansas,Antione Frazier,Antione,Frazier,300.0,77.0,75.0,OL,Huffman,#0051ba,#e8000d,2015
530313,West Virginia,Antonio Crawford,Antonio,Crawford,,70.0,21.0,CB,Tampa,#002855,#eaaa00,2015
-1020439,Michigan,Antonio Whitfield,Antonio,Whitfield,160.0,64.0,18.0,RB,Canal Winchester,#00274c,#ffcb05,2015
-1035791,Texas Tech,Armani Brumfield,Armani,Brumfield,267.0,75.0,93.0,DL,San Antonio,#CC0000,#000000,2015
-1000866,Alabama,Armani Purifoye,Armani,Purifoye,193.0,72.0,89.0,WR,Kingsland,#9e1632,#ffffff,2015
3125115,Texas,Armanti Foreman,Armanti,Foreman,210.0,72.0,3.0,WR,Texas City,#c15d26,#ffffff,2015
3917663,Wisconsin,Arrington Farrar,Arrington,Farrar,242.0,74.0,18.0,ILB,Atlanta,#c4012f,#ffffff,2015
-1031053,San Diego State,Arthur Flores,Arthur,Flores,305.0,77.0,70.0,OL,Denver,#c41230,#000000,2015
549761,Temple,Artrel Foster,Artrel,Foster,197.0,71.0,8.0,DB,Meadville,#A80532,#a7a9ac,2015
3124635,Nevada,Asauni Rufus,Asauni,Rufus,200.0,71.0,2.0,DB,Bakersfield,#002d62,#ffffff,2015
-1030742,SMU,Austin DeFreitas,Austin,DeFreitas,201.0,73.0,29.0,RB,Irvine,#354ca1,#cc0035,2015
3123658,App State,Austin Exford,Austin,Exford,201.0,74.0,9.0,DB,Snellville,#ffcc00,#222222,2015
556234,Iowa State,Austin Fischer,Austin,Fischer,,74.0,34.0,?,Ankeny,#822433,#fdca2f,2015
3125402,Wyoming,Austin Fort,Austin,Fort,244.0,76.0,81.0,TE,Gillette,#492f24,#ffc425,2015
3122142,Texas A&M,Austin Frey,Austin,Frey,220.0,73.0,45.0,?,Tomball,#500000,#ffffff,2015
3886612,Nevada,Austin Kafentzis,Austin,Kafentzis,200.0,73.0,24.0,DB,Sandy,#002d62,#ffffff,2015
-1019700,Miami,Austin Pfenninger,Austin,Pfenninger,170.0,66.0,35.0,WR,Carmel,#005030,#f47321,2015
-1003013,Army,Austin Schuffert,Austin,Schuffert,285.0,74.0,74.0,OL,Prattville,#ce9c00,#231f20,2015
550356,Akron,Austin Wolf,Austin,Wolf,210.0,75.0,82.0,WR,Lebanon,#00285e,#84754e,2015
-1020732,Michigan State,Austin Wolfe,Austin,Wolfe,174.0,72.0,26.0,WR,Springfield,#18453b,#ffffff,2015
-1025492,North Texas,Avery Fortenberry,Avery,Fortenberry,297.0,77.0,60.0,OL,Era,#00853E,#000000,2015
550373,Oklahoma,Baker Mayfield,Baker,Mayfield,220.0,73.0,6.0,QB,Austin,#a32036,#ffffff,2015
3129129,Army,Bayle Wolf,Bayle,Wolf,230.0,73.0,50.0,LB,Wilmington,#ce9c00,#231f20,2015
-1013206,Houston,Bear Fenimore,Bear,Fenimore,215.0,73.0,16.0,QB,Austin,#c92a39,#ffffff,2015
512764,Louisiana Tech,Beau Fitte,Beau,Fitte,,72.0,6.0,LB,Port Sulphur,#002d65,#d3313a,2015
3139617,East Carolina,Beau Huffman,Beau,Huffman,,74.0,87.0,TE,Massillon,#4b1869,#f0907b,2015
536242,Hawai'i,Benetton Fonua,Benetton,Fonua,,72.0,36.0,LB,Kahuku,#003420,#ffffff,2015
3116163,Penn State,Billy Fessler,Billy,Fessler,181.0,71.0,16.0,QB,Erie,#041E42,#FFFFFF,2015
536357,San José State,Billy Freeman,Billy,Freeman,,75.0,18.0,TE,Mesa,#005893,#fdba31,2015
3121550,Wisconsin,Billy Hirschfeld,Billy,Hirschfeld,305.0,78.0,96.0,DE,Okauchee,#c4012f,#ffffff,2015
-1037225,Tulsa,Billy Lafortune,Billy,Lafortune,283.0,72.0,52.0,C,Tulsa,#003595,#d0b787,2015
3121162,Liberty,B.J. Farrow,B.J.,Farrow,190.0,73.0,82.0,WR,Lynchburg,#071740,#a61f21,2015
-1004033,BYU,BJ Fifita,BJ,Fifita,182.0,72.0,24.0,DB,Westlake Village,#003da5,#ffffff,2015
3843470,LSU,Blake Ferguson,Blake,Ferguson,235.0,75.0,48.0,LS,Smyrna,#461d7c,#fdd023,2015
518271,Massachusetts,Blake Frohnapfel,Blake,Frohnapfel,,78.0,15.0,QB,Stafford,#971B2F,#B1B3B3,2015
-1040705,Vanderbilt,Blake Fromang,Blake,Fromang,305.0,79.0,66.0,OT,Orlando,#866d4b,#000000,2015
-1027059,Ohio State,Blake Pfenning,Blake,Pfenning,292.0,77.0,60.0,OL,Wapakoneta,#ce1141,#505056,2015
4038953,Oregon,Blake Rugraff,Blake,Rugraff,223.0,74.0,53.0,ILB,St. Charles,#007030,#fee11a,2015
3139615,East Carolina,Bobby Fulp,Bobby,Fulp,204.0,76.0,8.0,DB,Midlothian,#4b1869,#f0907b,2015
-1037936,UCF,Adrian Gordon,Adrian,Gordon,205.0,73.0,23.0,WR,Miramar,#ba9b37,#000000,2015
-1010196,Florida Atlantic,Adrian Sterling,Adrian,Sterling,160.0,68.0,40.0,RB,East Stroudsburg,#00447c,#d31245,2015
3127223,California,Aisea Tongilava,Aisea,Tongilava,215.0,73.0,55.0,ILB,Garden Grove,#031522,#ffc423,2015
3917809,Georgia Tech,A.J. Gray,A.J.,Gray,218.0,73.0,5.0,DB,Sandersville,#003057,#b3a369,2015
-1006209,California,A.J. Greathouse,A.J.,Greathouse,195.0,72.0,14.0,CB,Chandler,#031522,#ffc423,2015
535627,Virginia Tech,A.J. Hughes,A.J.,Hughes,,72.0,27.0,P,Terre Haute,#630031,#cf4520,2015
535460,Marshall,A.J. Leggett,A.J.,Leggett,,72.0,1.0,S,Miami,#00ae42,#be854c,2015
3139604,South Florida,A.J. Legree,A.J.,Legree,,73.0,6.0,WR,Fort White,#004A36,#231f20,2015
550098,Missouri,A.J. Logan,A.J.,Logan,325.0,74.0,96.0,DL,Columbia,#f1b82d,#000000,2015
3116756,Syracuse,AJ Long,AJ,Long,,72.0,4.0,QB,Bethlehem,#ff6500,#000e54,2015
-1005932,Buffalo,A.J. Wright,A.J.,Wright,215.0,75.0,59.0,DL,Lyndhurst,#041A9B,#ebebeb,2015
3918045,Fresno State,Alan Wright,Alan,Wright,,72.0,26.0,DB,San Antonio,#db0032,#002e6d,2015
551111,Kentucky,Alexander Montgomery,Alexander,Montgomery,,74.0,17.0,WR,Weston,#0033a0,#ffffff,2015
543765,Ball State,Alex Egan,Alex,Egan,,70.0,4.0,PK,Leo,#DA0000,#ffffff,2015
-1029419,Pittsburgh,Alex Galiyas,Alex,Galiyas,290.0,74.0,77.0,OL,Dexter,#003263,#231f20,2015
-1019690,Miami,Alex Gall,Alex,Gall,305.0,77.0,67.0,OL,Mason,#005030,#f47321,2015
3128840,Florida International,Alex Gardner,Alex,Gardner,192.0,70.0,1.0,RB,Jacksonville,#001538,#c5960c,2015
533081,App State,Alex Gray,Alex,Gray,,75.0,3.0,DB,Suwanee,#ffcc00,#222222,2015
3119164,Colgate,Alex Greenawalt,Alex,Greenawalt,215.0,75.0,3.0,WR,Lubbock,#821019,#ffffff,2015
-1029750,Purdue,Alex Hilger,Alex,Hilger,192.0,74.0,82.0,WR,Natick,#000000,#ceb888,2015
-1033257,Syracuse,Alex Hodgkinson,Alex,Hodgkinson,182.0,74.0,36.0,PK,London,#ff6500,#000e54,2015
-1001464,Arizona,Alex King,Alex,King,223.0,73.0,52.0,LB,Boulder,#0c234b,#ab0520,2015
-1044161,Wyoming,Alex Langer,Alex,Langer,195.0,71.0,37.0,PK,Des Moines,#492f24,#ffc425,2015
544655,Air Force,Alex Ludowig,Alex,Ludowig,,71.0,15.0,WR,Katy,#004a7b,#ffffff,2015
537144,San José State,Alex Manigo,Alex,Manigo,,72.0,42.0,LB,San Jose,#005893,#fdba31,2015
3125799,Central Michigan,Alex Neering,Alex,Neering,265.0,78.0,64.0,OL,Essexville,#6a0032,#ffc82e,2015
3127590,Boise State,Alex Ogle,Alex,Ogle,,75.0,18.0,QB,Palm City,#0033a0,#fa4616,2015
-1037207,Tulsa,Alex Pagonis,Alex,Pagonis,320.0,77.0,75.0,G,Gulf Breeze,#003595,#d0b787,2015
3858264,Indiana,Alex Rodriguez,Alex,Rodriguez,223.0,70.0,23.0,RB,Indianapolis,#990000,#edebeb,2015
-1003163,Army,Alex Waugh,Alex,Waugh,194.0,72.0,38.0,DB,Leavenworth,#ce9c00,#231f20,2015
-1039992,Utah,Alex Whittingham,Alex,Whittingham,216.0,70.0,34.0,LB,Salt Lake City,#ea002a,#ffffff,2015
-1032030,South Carolina,Ali Groves,Ali,Groves,183.0,70.0,14.0,?,Stone Mountain,#73000a,#ffffff,2015
-1036172,Toledo,Allen Covington,Allen,Covington,275.0,74.0,99.0,DE,Tampa,#0a2240,#ffcd00,2015
-1020422,Michigan,Allen Gant,Allen,Gant,225.0,74.0,14.0,LB,Sylvania,#00274c,#ffcb05,2015
4039413,Navy,Alohi Gilman,Alohi,Gilman,202.0,70.0,11.0,S,Laie,#00225b,#b5a67c,2015
3129262,Georgia State,Alonzo McGee,Alonzo,McGee,,73.0,4.0,LB,Sumter,#1e539a,#ebebeb,2015
534781,Eastern Michigan,Aloyis Gray,Aloyis,Gray,,76.0,10.0,WR,Indianapolis,#00331b,#f0f0f0,2015
515205,Missouri,Andrew Baggett,Andrew,Baggett,,73.0,99.0,PK,Lee's Summit,#f1b82d,#000000,2015
3895486,Colorado,Andrew Bergner,Andrew,Bergner,170.0,71.0,41.0,DB,Parker,#CFB87C,#000000,2015
-1004721,Baylor,Andrew Billings,Andrew,Billings,310.0,74.0,75.0,DT,Waco,#154734,#ffb81c,2015
-1033941,Temple,Andrew Chegia,Andrew,Chegia,155.0,67.0,39.0,PK,Kennett Square,#A80532,#a7a9ac,2015
-1000137,Air Force,Andrew Daughtery,Andrew,Daughtery,195.0,74.0,81.0,WR,Bakersfield,#004a7b,#ffffff,2015
552218,Cincinnati,Andrew Gantz,Andrew,Gantz,178.0,70.0,13.0,PK,Dayton,#E00122,#000000,2015
-1000142,Air Force,Andrew Gikas,Andrew,Gikas,230.0,75.0,76.0,OL,Bloomfield Hills,#004a7b,#ffffff,2015
-1018766,Maryland,Andrew Gray,Andrew,Gray,230.0,74.0,86.0,TE,Chardon,#D5002B,#ffcd00,2015
3128318,Buffalo,Andrew Gray,Andrew,Gray,235.0,75.0,84.0,TE,Chardon,#041A9B,#ebebeb,2015
-1002624,Arkansas State,Andrew Hugen,Andrew,Hugen,197.0,74.0,12.0,PK,Little Rock,#e81018,#000000,2015
-1041003,Virginia,Andrew King,Andrew,King,185.0,69.0,87.0,PK,Raleigh,#232d4b,#f84c1e,2015
550781,Army,Andrew King,Andrew,King,,72.0,11.0,LB,Queens Village,#ce9c00,#231f20,2015
3914588,UTSA,Andrew King,Andrew,King,,71.0,38.0,RB,Shreveport,#002A5C,#f47321,2015
-1030748,SMU,Andrew McCleneghen,Andrew,McCleneghen,266.0,77.0,95.0,DL,Plano,#354ca1,#cc0035,2015
536467,Utah State,Andrew Rodriguez,Andrew,Rodriguez,,69.0,83.0,WR,Allen,#00263a,#949ca1,2015
-1039980,Utah,Andrew Santiago,Andrew,Santiago,194.0,72.0,85.0,WR,Provo,#ea002a,#ffffff,2015
3133487,Wisconsin,Andrew Van Ginkel,Andrew,Van Ginkel,233.0,76.0,17.0,LB,Rock Valley,#c4012f,#ffffff,2015
3918331,Wyoming,Andrew Wingard,Andrew,Wingard,210.0,72.0,28.0,?,Arvada,#492f24,#ffc425,2015
4042821,Oregon State,Andrzej Hughes-Murray,Andrzej,Hughes-Murray,244.0,74.0,49.0,LB,Federal Way,#231f20,#d73f09,2015
-1024417,New Mexico State,Andy Cunningham,Andy,Cunningham,312.0,75.0,70.0,OL,Frisco,#891216,#000000,2015
3122630,Colorado,Ahkello Witherspoon,Ahkello,Witherspoon,,75.0,23.0,DB,Sacramento,#CFB87C,#000000,2015
3124633,Nevada,Ahki Muhammad,Ahki,Muhammad,185.0,69.0,3.0,LB,East Palo Alto,#002d62,#ffffff,2015
545867,Oklahoma,Ahmad Thomas,Ahmad,Thomas,,72.0,13.0,S,Miami,#a32036,#ffffff,2015
3892683,Illinois,Ainslie Johnson,Ainslie,Johnson,,74.0,80.0,TE,Anaheim,#ff5f05,#13294b,2015
4053912,UL Monroe,Ajalen Holley,Ajalen,Holley,,70.0,21.0,WR,Hot Springs,#231F20,#b18445,2015
3120353,USC,Ajene Harris,Ajene,Harris,190.0,70.0,27.0,CB,Los Angeles,#9e2237,#ffcc00,2015
3924320,Missouri,AJ Harris,AJ,Harris,305.0,76.0,69.0,OL,Stilwell,#f1b82d,#000000,2015
517313,Maryland,A.J. Hendy,A.J.,Hendy,,72.0,19.0,DB,Bowie,#D5002B,#ffcd00,2015
-1035116,Texas A&M,A.J. Hilliard,A.J.,Hilliard,245.0,74.0,46.0,LB,Klein,#500000,#ffffff,2015
3123667,App State,A.J. Howard,A.J.,Howard,200.0,71.0,10.0,DB,Hamilton,#ffcc00,#222222,2015
-1025520,North Texas,A.J. Smith,A.J.,Smith,225.0,74.0,46.0,LB,Miami,#00853E,#000000,2015
-1012281,Georgia State,Akil Hawkins,Akil,Hawkins,290.0,74.0,64.0,OL,Fayetteville,#1e539a,#ebebeb,2015
3117252,Stanford,Alameen Murphy,Alameen,Murphy,203.0,71.0,4.0,CB,Fort Washington,#8c1515,#ffffff,2015
3122870,Utah,Alani Havili-Katoa,Alani,Havili-Katoa,305.0,75.0,53.0,OL,Stansbury Park,#ea002a,#ffffff,2015
-1022046,Mississippi State,Alan Worsham,Alan,Worsham,199.0,70.0,34.0,?,Martinez,#5d1725,#c1c6c8,2015
538523,Georgia Southern,Alex Hanks,Alex,Hanks,,69.0,47.0,PK,Marietta,#003775,#f0f0f0,2015
-1000165,Air Force,Alex Hansen,Alex,Hansen,260.0,75.0,87.0,DL,Oak Forest,#004a7b,#ffffff,2015
-1000878,Alabama,Alex Harrelson,Alex,Harrelson,234.0,72.0,58.0,LS,Vestavia Hills,#9e1632,#ffffff,2015
-1033255,Syracuse,Alex Hayes,Alex,Hayes,279.0,74.0,71.0,G,Ellenwood,#ff6500,#000e54,2015
3916205,SMU,Alex Honey,Alex,Honey,196.0,76.0,15.0,WR,Denton,#354ca1,#cc0035,2015
3126321,Kentucky,Adrian Middleton,Adrian,Middleton,298.0,75.0,99.0,DT,Bowling Green,#0033a0,#ffffff,2015
-1033909,Temple,Adrian Sullivan,Adrian,Sullivan,295.0,75.0,69.0,OL,Babylon,#A80532,#a7a9ac,2015
502351,Cincinnati,Adrian Witty,Adrian,Witty,,70.0,8.0,CB,Deerfield Beach,#E00122,#000000,2015
551997,Clemson,Adrien Dunn,Adrien,Dunn,,67.0,82.0,WR,Clemson,#f56600,#522d80,2015
3699986,Nebraska,Adrienne Talan,Adrienne,Talan,210.0,72.0,51.0,LB,Davie,#d00000,#ffffff,2015
559654,Mississippi State,Aeris Williams,Aeris,Williams,215.0,73.0,26.0,RB,West Point,#5d1725,#c1c6c8,2015
535498,Baylor,Aiavion Edwards,Aiavion,Edwards,,73.0,20.0,LB,Stephenville,#154734,#ffb81c,2015
-1030335,Rutgers,Aidan Murray,Aidan,Murray,170.0,68.0,96.0,P,Mahwah,#d21034,#ffffff,2015
-1001194,App State,Aidan Nesvisky,Aidan,Nesvisky,260.0,76.0,61.0,OL,Raleigh,#ffcc00,#222222,2015
3134308,UCLA,Ainuu Taua,Ainuu,Taua,275.0,71.0,35.0,DL,Lompoc,#2774ae,#f2a900,2015
3116737,NC State,Airius Moore,Airius,Moore,237.0,72.0,58.0,LB,Beavercreek,#cc0000,#ffffff,2015
-1018361,Marshall,AJ Addison,AJ,Addison,299.0,78.0,74.0,OL,Ruther Glen,#00ae42,#be854c,2015
3915505,Ohio State,A.J. Alexander,A.J.,Alexander,252.0,74.0,88.0,TE,Burke,#ce1141,#505056,2015
